Out Datetime,In Datetime,Name,Voltage (kV),Line Type,Gen Flag,Length (miles),Duration (minutes),Outage Type,Dispatcher Cause,Field Cause,District,Outage ID,year,Cause Dispatch,Cause Field,Responsible System Dispatch,Responsible System Field,Cause,Responsible System,O&M District,Transmission Owner NERC TADS,Out Datetime (PPT),In Datetime (PPT)
07/16/2018 15:17,07/16/2018 15:20,Ostrander-Troutdale No 1 500kV line,500.0,L, ,23.82,3,Auto,,,,206836,2018,,,,,Unknown,BPA,LGV,BPAT,,
07/16/2018 16:49,07/19/2018 17:29,John Day PH-John Day No 1 500kV line,500.0,L, ,3.48,4360,Plan,,,,206838,2018,,,,,Emergency,BPA,TDA,BPAT,,
07/17/2018 07:08,07/17/2018 14:48,McMinnville-PGE Dayton No 1 115kV line,115.0,L, ,4.5,460,Plan,,,,206841,2018,,,,,Maintenance,BPA,SAL,PGE,,
07/17/2018 07:52,07/17/2018 07:52,Addy tap to Bell-Boundary No 3 230kV line,230.0,T, ,0.02,0,Auto,,,,206842,2018,,,,,Contamination,BPA,SPK,BPAT,,
07/17/2018 07:52,07/17/2018 07:52,Addy-Boundary section of Bell-Boundary No 3 230kV line,230.0,S,G,57.73,0,Auto,,,,206842,2018,,,,,Contamination,BPA,SPK,BPAT,,
07/17/2018 07:52,07/17/2018 07:52,Bell-Addy section of Bell-Boundary No 3 230kV line,230.0,S,G,50.34,0,Auto,,,,206842,2018,,,,,Contamination,BPA,SPK,BPAT,,
07/17/2018 07:52,07/17/2018 07:52,Bell-Boundary No 3 230kV line,230.0,L, ,108.07,0,Auto,,,,206842,2018,,,,,Contamination,BPA,SPK,BPAT,,
07/17/2018 15:38,07/17/2018 16:28,Big Eddy-Maupin section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,29.39,50,Auto,,,,206843,2018,,,,,Fire,BPA,TDA,BPAT,,
07/17/2018 15:38,07/17/2018 16:28,Big Eddy-Redmond No 1 230kV line,230.0,L,G,97.46,50,Auto,,,,206843,2018,,,,,Fire,BPA,TDA RED,BPAT,,
07/17/2018 15:38,07/17/2018 16:28,Maupin-Redmond section of Big Eddy-Redmond No 1 230kV line,230.0,S, ,68.07,50,Auto,,,,206843,2018,,,,,Fire,BPA,TDA RED,BPAT,,
07/17/2018 15:38,07/17/2018 16:28,Antelope tap to Fossil-Maupin 69kV line,69.0,T, ,0.1,50,Auto,,,,206844,2018,,,,,Fire,BPA,TDA,,,
07/17/2018 15:38,07/17/2018 16:28,Antelope-Maupin section of Fossil-Maupin 69kV line,69.0,S, ,28.29,50,Auto,,,,206844,2018,,,,,Fire,BPA,RED,,,
07/17/2018 15:38,07/17/2018 16:28,Fossil-Maupin 69kV line,69.0,L,O,56.93,50,Auto,,,,206844,2018,,,,,Fire,BPA,TDA,,,
07/17/2018 15:38,07/17/2018 16:28,Muddy Ranch tap to Fossil-Maupin 69kV line,69.0,T, ,8.0,50,Auto,,,,206844,2018,,,,,Fire,BPA,TDA,,,
07/17/2018 15:38,07/17/2018 16:28,Muddy Ranch-Antelope section of Fossil-Maupin 69kV line,69.0,S, ,13.87,50,Auto,,,,206844,2018,,,,,Fire,BPA,TDA,,,
07/17/2018 15:38,07/17/2018 16:28,Maupin-Tygh Valley No 1 69kV line,69.0,L,T,3.27,50,Auto,,,,206845,2018,,,,,Fire,BPA,TDA,,,
07/17/2018 15:38,07/17/2018 16:28,Wamic tap to Maupin-Tygh Valley No 1 69kV line,69.0,T, ,0.2,50,Auto,,,,206845,2018,,,,,Fire,BPA,TDA,,,
07/17/2018 15:38,07/17/2018 15:38,Celilo-Sylmar Pole No 3 1000kV line,1000.0,L, ,844.15,0,Auto,,,,206846,2018,,,,,Fire,BPA,TDA RED,LDWP,,
07/17/2018 15:38,07/17/2018 15:38,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,0,Auto,,,,206847,2018,,,,,Fire,BPA,TDA RED,LDWP,,
07/17/2018 18:57,07/17/2018 19:00,John Day-Marion No 1 500kV line,500.0,L, ,127.51,3,Auto,,,,206852,2018,,,,,Smoke,BPA,TDA RED SAL,BPAT,,
07/17/2018 21:02,07/18/2018 04:37,Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,500.0,S,G,110.73,455,Plan,,,,206853,2018,,,,,Maintenance,Foreign,RED,PAC,,
07/17/2018 21:02,07/18/2018 04:37,Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,500.0,S,G,130.89,455,Plan,,,,206853,2018,,,,,Maintenance,Foreign,IDF RED,PAC,,
07/17/2018 21:02,07/18/2018 04:37,Hemingway-Summer Lake No 1 500kV line,500.0,L, ,241.62,455,Plan,,,,206853,2018,,,,,Maintenance,Foreign,RED,PAC,,
07/18/2018 05:44,07/18/2018 05:44,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,0,Auto,,,,206855,2018,,,,,Unknown,Foreign,KAL,NWMT,,
07/18/2018 07:23,07/19/2018 16:00,Covington-Duwamish No 1 230kV line,230.0,L, ,15.82,1957,Plan,,,,206857,2018,,,,,Maintenance,BPA,COV,BPAT,,
07/18/2018 07:23,07/19/2018 15:59,Covington-White River No 2 230kV line,230.0,L, ,9.25,1956,Plan,,,,206858,2018,,,,,Maintenance,BPA,COV,PSE,,
07/18/2018 07:23,07/19/2018 15:32,Tacoma-Covington No 3 230kV line,230.0,L, ,15.14,1929,Plan,,,,206859,2018,,,,,Maintenance,BPA,COV,BPAT,,
07/18/2018 07:24,07/19/2018 13:41,Olympia-Shelton No 3 230kV line,230.0,L, ,19.96,1817,Plan,,,,206860,2018,,,,,Maintenance,BPA,OLY,BPAT,,
07/18/2018 12:13,07/18/2018 13:44,Big Eddy-De Moss No 1 115kV line,115.0,L, ,23.98,91,Auto,,,,206870,2018,,,,,Fire,BPA,TDA,BPAT,,
07/18/2018 12:13,07/18/2018 13:50,Condon tap to De Moss-Fossil No 1 115kV line,115.0,T,G,0.1,97,Auto,,,,206871,2018,,,,,Forced (Configuration),BPA,TDA,BPAT,,
07/18/2018 12:13,07/18/2018 13:50,Condon Wind tap to De Moss-Fossil No 1 115kV line,115.0,T,G,0.01,97,Auto,,,,206871,2018,,,,,Forced (Configuration),BPA,TDA,BPAT,,
07/18/2018 12:13,07/18/2018 13:50,Condon Wind-Condon section of De Moss-Fossil No 1 115kV line,115.0,S,G,1.48,97,Auto,,,,206871,2018,,,,,Forced (Configuration),BPA,TDA,BPAT,,
07/18/2018 12:13,07/18/2018 13:50,Condon-Fossil section of De Moss-Fossil No 1 115kV line,115.0,S,G,18.43,97,Auto,,,,206871,2018,,,,,Forced (Configuration),BPA,TDA,BPAT,,
07/18/2018 12:13,07/18/2018 13:50,De Moss-Condon Wind section of De Moss-Fossil No 1 115kV line,115.0,S,G,32.81,97,Auto,,,,206871,2018,,,,,Forced (Configuration),BPA,TDA,BPAT,,
07/18/2018 12:13,07/18/2018 13:50,De Moss-Fossil No 1 115kV line,115.0,L, ,52.72,97,Auto,,,,206871,2018,,,,,Forced (Configuration),BPA,TDA,BPAT,,
07/18/2018 14:31,07/18/2018 14:34,John Day-Marion No 1 500kV line,500.0,L, ,127.51,3,Auto,,,,206872,2018,,,,,Smoke,BPA,TDA RED SAL,BPAT,,
07/18/2018 14:44,07/18/2018 14:44,John Day-Marion No 1 500kV line,500.0,L, ,127.51,0,Auto,,,,206873,2018,,,,,Smoke,BPA,TDA RED SAL,BPAT,,
07/18/2018 14:51,07/18/2018 14:51,John Day-Marion No 1 500kV line,500.0,L, ,127.51,0,Auto,,,,206874,2018,,,,,Smoke,BPA,TDA RED SAL,BPAT,,
07/18/2018 15:15,07/18/2018 15:15,John Day-Marion No 1 500kV line,500.0,L, ,127.51,0,Auto,,,,206875,2018,,,,,Smoke,BPA,TDA RED SAL,BPAT,,
07/18/2018 15:26,07/18/2018 22:04,Big Eddy-Celilo No 2 500kV line,500.0,L, ,0.62,398,Auto,,,,206876,2018,,,,,Improper Relaying,BPA,TDA,BPAT,,
07/18/2018 15:26,07/18/2018 15:38,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,12,Auto,,,,206877,2018,,,,,Sympathetic,BPA,TDA RED,LDWP,,
07/18/2018 16:09,07/18/2018 16:18,Celilo-Sylmar Pole No 4 1000kV line,1000.0,L, ,844.15,9,Auto,,,,206878,2018,,,,,Sympathetic,BPA,TDA RED,LDWP,,
07/18/2018 17:28,07/18/2018 17:34,John Day-Grizzly No 2 500kV line,500.0,L, ,88.59,6,Auto,,,,206879,2018,,,,,Smoke,BPA,TDA RED,BPAT,,
07/18/2018 17:30,07/18/2018 17:40,Chief Joseph PH-Chief Joseph No 3 230kV line,230.0,L, ,0.95,10,Auto,,,,206880,2018,,,,,RAS Initiated,BPA,WEN,BPAT,,
07/18/2018 17:30,07/18/2018 17:39,Chief Joseph PH-Chief Joseph No 4 230kV line,230.0,L, ,0.9,9,Auto,,,,206881,2018,,,,,RAS Initiated,BPA,WEN,BPAT,,
07/18/2018 17:30,07/18/2018 17:38,Chief Joseph PH-Chief Joseph No 6 500kV line,500.0,L, ,0.74,8,Auto,,,,206882,2018,,,,,RAS Initiated,BPA,WEN,BPAT,,
07/18/2018 17:30,07/18/2018 17:33,John Day-Grizzly No 1 500kV line,500.0,L, ,88.41,3,Auto,,,,206883,2018,,,,,Smoke,BPA,TDA RED,BPAT,,
07/18/2018 17:30,07/18/2018 18:08,Biglow Canyon-John Day No 1 230kV line,230.0,L, ,6.82,38,Auto,,,,206884,2018,,,,,RAS Initiated,BPA,TDA RED,BPAT,,
07/18/2018 20:49,07/20/2018 12:14,Big Eddy-De Moss No 1 115kV line,115.0,L, ,23.98,2365,Plan,,,,206886,2018,,,,,Emergency,BPA,TDA,BPAT,,
07/18/2018 22:00,07/19/2018 03:40,Columbia Falls-Stillwater section of Columbia Falls-Trego No 1 115kV line,115.0,S,G,18.58,340,Plan,,,,206887,2018,,,,,Maintenance,BPA,KAL,BPAT,,
07/18/2018 22:00,07/19/2018 03:40,Columbia Falls-Trego No 1 115kV line,115.0,L, ,45.96,340,Plan,,,,206887,2018,,,,,Maintenance,BPA,KAL,BPAT,,
07/18/2018 22:00,07/19/2018 03:40,Stillwater tap to Columbia Falls-Trego No 1 115kV line,115.0,T,G,0.1,340,Plan,,,,206887,2018,,,,,Maintenance,BPA,KAL,BPAT,,
07/18/2018 22:00,07/19/2018 03:40,Stillwater-Trego section of Columbia Falls-Trego No 1 115kV line,115.0,S,G,27.38,340,Plan,,,,206887,2018,,,,,Maintenance,BPA,KAL,BPAT,,
07/19/2018 00:27,07/19/2018 00:27,John Day-Grizzly No 1 500kV line,500.0,L, ,88.41,0,Auto,,,,206892,2018,,,,,Smoke,BPA,TDA RED,BPAT,,
07/19/2018 01:41,07/19/2018 01:41,Elmo tap to Kalispell-Kerr No 1 115kV line,115.0,T,G,0.1,0,Auto,,,,206893,2018,,,,,Unknown,BPA,KAL,BPAT,,
07/19/2018 01:41,07/19/2018 01:41,Elmo-Kerr section of Kalispell-Kerr No 1 115kV line,115.0,S,G,12.8,0,Auto,,,,206893,2018,,,,,Unknown,BPA,KAL,BPAT,,
07/19/2018 01:41,07/19/2018 01:41,Kalispell-Elmo section of Kalispell-Kerr No 1 115kV line,115.0,S,G,28.59,0,Auto,,,,206893,2018,,,,,Unknown,BPA,KAL,BPAT,,
07/19/2018 01:41,07/19/2018 01:41,Kalispell-Kerr No 1 115kV line,115.0,L, ,41.39,0,Auto,,,,206893,2018,,,,,Unknown,BPA,KAL,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Acord tap to Grandview-Red Mountain No 1 115kV line,115.0,T, ,0.03,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Acord-Benton City section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,1.17,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Benton City tap to Grandview-Red Mountain No 1 115kV line,115.0,T, ,0.1,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:41,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,1,Auto,,,,206903,2018,,,,,Unknown,BPA,TRI,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Chandler tap to Grandview-Red Mountain No 1 115kV line,115.0,T, ,2.87,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Chandler-Acord section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,3.69,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Grandview-Prosser section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,5.47,0,Auto,,,,206903,2018,,,,,Unknown,BPA,TRI WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:41,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,1,Auto,,,,206903,2018,,,,,Unknown,BPA,TRI WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Prosser tap to Grandview-Red Mountain No 1 115kV line,115.0,T, ,6.34,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Prosser-Snipes section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.85,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Snipes tap to Grandview-Red Mountain No 1 115kV line,115.0,T, ,0.1,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 04:40,07/19/2018 04:40,Snipes-Chandler section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,3.16,0,Auto,,,,206903,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/19/2018 07:35,07/19/2018 10:57,Captain Jack-Malin No 1 500kV line,500.0,L, ,7.35,202,Plan,,,,206904,2018,,,,,Maintenance,BPA,RED,BPAT,,
07/19/2018 07:39,07/19/2018 14:38,Albany-Lebanon No 1 115kV line,115.0,L,G,17.01,419,Plan,,,,206905,2018,,,,,Urgent,BPA,EUG,BPAT,,
07/19/2018 07:39,07/19/2018 14:38,Froman-Airport section of Albany-Lebanon No 1 115kV line,115.0,S, ,6.47,419,Plan,,,,206905,2018,,,,,Urgent,BPA,EUG,BPAT,,
07/19/2018 07:45,07/19/2018 14:07,Vantage-Schultz No 1 500kV line,500.0,L, ,34.65,382,Plan,,,,206906,2018,,,,,Maintenance,BPA,WEN,BPAT,,
07/19/2018 08:41,07/19/2018 13:28,Forest Grove-McMinnville No 1 115kV line,115.0,L,G,23.72,287,Plan,,,,206907,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/19/2018 08:41,07/19/2018 13:28,Walnut City-McMinnville section of Forest Grove-McMinnville No 1 115kV line,115.0,S, ,2.18,287,Plan,,,,206907,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/19/2018 09:11,07/19/2018 13:28,Carlton-Walnut City section of Forest Grove-McMinnville No 1 115kV line,115.0,S, ,3.03,257,Plan,,,,206908,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/19/2018 09:11,07/19/2018 13:28,Forest Grove-McMinnville No 1 115kV line,115.0,L,O,23.72,257,Plan,,,,206908,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/19/2018 09:11,07/19/2018 13:28,Walnut City tap to Forest Grove-McMinnville No 1 115kV line,115.0,T, ,5.63,257,Plan,,,,206908,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/19/2018 12:31,07/19/2018 12:43,Lower Granite-Hatwai No 1 500kV line,500.0,L, ,32.87,12,Auto,,,,206909,2018,,,,,Maintenance,BPA,SPK TRI,BPAT,,
07/19/2018 16:54,07/19/2018 16:54,Broadview-Garrison No 1 500kV line,500.0,L, ,224.71,0,Auto,,,,206910,2018,,,,,Unknown,Foreign,KAL,NWMT,,
07/19/2018 17:52,07/19/2018 17:52,Vantage-Schultz No 1 500kV line,500.0,L, ,34.65,0,Auto,,,,206911,2018,,,,,Smoke,BPA,WEN,BPAT,,
07/20/2018 07:09,07/20/2018 12:05,Bothell-Sno-King No 1 230kV line,230.0,L, ,3.68,296,Plan,,,,206913,2018,,,,,Construction,BPA,SNO,SCL,,
07/20/2018 07:09,07/20/2018 12:06,Bothell-Sno-King No 2 230kV line,230.0,L, ,3.58,297,Plan,,,,206914,2018,,,,,Maintenance,BPA,SNO,SCL,,
07/20/2018 12:50,07/20/2018 12:50,Vantage-Hanford No 1 500kV line,500.0,L, ,23.46,0,Auto,,,,206916,2018,,,,,Fire,BPA,WEN TRI,BPAT,,
07/20/2018 19:10,07/21/2018 04:22,Echo Lake-Maple Valley No 1&2 500kV line,500.0,L, ,31.51,552,Plan,,,,206917,2018,,,,,Maintenance,BPA,COV,BPAT,,
07/20/2018 22:46,07/25/2018 19:33,Garrison-Taft No 2 500kV line,500.0,L, ,159.38,7007,Plan,,,,206919,2018,,,,,Voltage Control,BPA,KAL SPK,BPAT,,
07/21/2018 04:03,07/21/2018 04:03,Broadview-Garrison No 1 500kV line,500.0,L, ,224.71,0,Auto,,,,206920,2018,,,,,Unknown,Foreign,KAL,NWMT,,
07/21/2018 13:52,07/21/2018 20:23,Hatwai-AVA Lolo No 2 230kV line,230.0,L, ,8.3,391,Auto,,,,206921,2018,,,,,Line Material Failure,Foreign,SPK,AVA,,
07/21/2018 14:25,07/21/2018 18:10,Taft-Hot Springs No 1 500kV line,500.0,L, ,53.83,225,Plan,,,,206922,2018,,,,,Forced,BPA,SPK KAL,BPAT,,
07/21/2018 22:46,07/21/2018 22:46,Midway-Moxee No 1 115kV line,115.0,L, ,33.98,0,Auto,,,,206925,2018,,,,,Unknown,BPA,TRI WEN,BPAT,,
07/21/2018 22:46,07/21/2018 22:46,Midway-Rattlesnake section of Midway-Moxee No 1 115kV line,115.0,S,G,16.61,0,Auto,,,,206925,2018,,,,,Unknown,BPA,TRI WEN,BPAT,,
07/21/2018 22:46,07/21/2018 22:46,Rattlesnake tap to Midway-Moxee No 1 115kV line,115.0,T,G,0.01,0,Auto,,,,206925,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/21/2018 22:46,07/21/2018 22:46,Rattlesnake-Moxee section of Midway-Moxee No 1 115kV line,115.0,S,G,17.37,0,Auto,,,,206925,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/22/2018 02:18,07/22/2018 02:18,LaPine-Chiloquin No 1 230kV line,230.0,L, ,81.02,0,Auto,,,,206926,2018,,,,,Unknown,Foreign,RED,BPAT,,
07/23/2018 05:53,07/29/2018 09:00,Bonneville PH 2-North Bonneville No 4 230kV line,230.0,L, ,1.33,8827,Plan,,,,206927,2018,,,,,Maintenance,BPA,LGV,BPAT,,
07/23/2018 06:13,07/27/2018 13:36,Bonneville PH 1-Hood River No 1 115kV line,115.0,L,G,22.61,6203,Plan,,,,206929,2018,,,,,Maintenance,BPA,LGV TDA,BPAT,,
07/23/2018 06:13,07/27/2018 13:36,Bonneville-Acton section of Bonneville PH 1-Hood River No 1 115kV line,115.0,S, ,0.36,6203,Plan,,,,206929,2018,,,,,Maintenance,BPA,LGV TDA,BPAT,,
07/23/2018 06:53,07/25/2018 16:38,Salem-Grand Ronde No 1 115kV line,115.0,L, ,27.8,3465,Plan,,,,206930,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/23/2018 07:28,08/15/2018 13:28,Elmo-Kerr section of Kalispell-Kerr No 1 115kV line,115.0,S, ,12.8,33480,Plan,,,,206931,2018,,,,,Construction,BPA,KAL,BPAT,,
07/23/2018 07:28,08/15/2018 13:28,Kalispell-Kerr No 1 115kV line,115.0,L,G,41.39,33480,Plan,,,,206931,2018,,,,,Construction,BPA,KAL,BPAT,,
07/23/2018 07:40,07/23/2018 14:16,Shelton-Fairmount No 4 230kV line,230.0,L, ,60.05,396,Plan,,,,206932,2018,,,,,Maintenance,BPA,OLY,BPAT,,
07/23/2018 07:47,07/23/2018 13:13,Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,S, ,4.43,326,Plan,,,,206933,2018,,,,,Maintenance,BPA,SPK,BPAT,,
07/23/2018 07:47,07/23/2018 13:13,Albeni Falls-Sand Creek No 1 115kV line,115.0,L,G,29.67,326,Plan,,,,206933,2018,,,,,Maintenance,BPA,SPK,BPAT,,
07/23/2018 07:51,07/24/2018 16:09,Swan Valley-Teton No 1 115kV line,115.0,L,G,35.47,1938,Plan,,,,206934,2018,,,,,Construction,BPA,IDF,BPAT,,
07/23/2018 07:51,07/24/2018 16:09,Targhee tap-Teton section of Swan Valley-Teton No 1 115kV line,115.0,S, ,17.99,1938,Plan,,,,206934,2018,,,,,Construction,BPA,IDF,BPAT,,
07/23/2018 07:52,08/10/2018 11:22,Swan Valley-Teton No 2 115kV line,115.0,L, ,35.41,26130,Plan,,,,206935,2018,,,,,Construction,BPA,IDF,BPAT,,
07/23/2018 07:52,07/24/2018 17:23,Crystal Springs-Teton section of East Jackson-Teton No 1 115kV line,115.0,S, ,,2011,Plan,,,,206936,2018,,,,,Construction,BPA,IDF,LVE,,
07/23/2018 07:52,07/24/2018 17:23,East Jackson-Teton No 1 115kV line,115.0,L,G,,2011,Plan,,,,206936,2018,,,,,Construction,BPA,IDF,LVE,,
07/23/2018 07:52,07/24/2018 17:23,Jackson-Teton No 1 115kV line,115.0,L,G,,2011,Plan,,,,206937,2018,,,,,Construction,BPA,IDF,LVE,,
07/23/2018 07:52,07/24/2018 17:23,Wilson-Teton section of Jackson-Teton No 1 115kV line,115.0,S, ,,2011,Plan,,,,206937,2018,,,,,Construction,BPA,IDF,LVE,,
07/23/2018 08:04,07/25/2018 14:43,Hawkins-Alvey No 1 115kV line,115.0,L,G,7.78,3279,Plan,,,,206938,2018,,,,,Maintenance,BPA,EUG,EWEB,,
07/23/2018 08:04,07/25/2018 14:43,Hawkins-Hideaway section of Hawkins-Alvey No 1 115kV line,115.0,S, ,5.32,3279,Plan,,,,206938,2018,,,,,Maintenance,BPA,EUG,EWEB,,
07/23/2018 08:04,07/24/2018 16:36,Wautoma-Knight No 1 500kV line,500.0,L, ,72.0,1952,Plan,,,,206939,2018,,,,,Maintenance,BPA,TRI WEN TDA,BPAT,,
07/23/2018 08:14,07/27/2018 15:46,North Bonneville-Troutdale No 1 230kV line,230.0,L, ,27.74,6212,Plan,,,,206940,2018,,,,,Maintenance,BPA,LGV,BPAT,,
07/23/2018 08:14,07/27/2018 13:18,Grand Coulee-B212 section of Grand Coulee-Creston No 1 115kV line,115.0,S, ,1.59,6064,Plan,,,,206941,2018,,,,,Maintenance,BPA,WEN,BPAT,,
07/23/2018 08:14,07/27/2018 13:18,Grand Coulee-Creston No 1 115kV line,115.0,L,G,28.27,6064,Plan,,,,206941,2018,,,,,Maintenance,BPA,WEN SPK,BPAT,,
07/23/2018 08:24,08/02/2018 13:26,Ariel-PACW Merwin section of Cardwell-PACW Merwin No 1 115kV line,115.0,S, ,0.8,14702,Plan,,,,206942,2018,,,,,Construction,Foreign,LGV,PAC,,
07/23/2018 08:24,08/02/2018 13:26,Cardwell-PACW Merwin No 1 115kV line,115.0,L,G,16.3,14702,Plan,,,,206942,2018,,,,,Construction,Foreign,LGV,PAC,,
07/23/2018 08:29,08/02/2018 12:35,Cardwell-Ariel section of Cardwell-PACW Merwin No 1 115kV line,115.0,S, ,15.5,14646,Plan,,,,206943,2018,,,,,Maintenance,Foreign,LGV,PAC,,
07/23/2018 08:29,08/02/2018 12:35,Cardwell-PACW Merwin No 1 115kV line,115.0,L,O,16.3,14646,Plan,,,,206943,2018,,,,,Maintenance,Foreign,LGV,PAC,,
07/23/2018 08:55,07/26/2018 14:21,Fairview-Rogue No 1 230kV line,230.0,L, ,65.28,4646,Plan,,,,206945,2018,,,,,Maintenance,BPA,EUG,BPAT,,
07/23/2018 08:56,07/26/2018 14:55,Reston-Fairview No 2 230kV line,230.0,L, ,29.47,4679,Plan,,,,206946,2018,,,,,Maintenance,BPA,EUG,BPAT,,
07/23/2018 09:13,07/23/2018 17:27,Bothell-Sno-King No 2 230kV line,230.0,L, ,3.58,494,Plan,,,,206949,2018,,,,,Construction,BPA,SNO,SCL,,
07/23/2018 12:05,08/02/2018 14:25,Detroit PH-Detroit No 1 230kV line,230.0,L, ,0.48,14540,Plan,,,,206951,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/23/2018 13:35,07/23/2018 14:24,Bonneville PH 1-North Bonneville No 2 230kV line,230.0,L, ,0.83,49,Plan,,,,206952,2018,,,,,Maintenance,BPA,LGV,BPAT,,
07/23/2018 16:56,08/23/2018 15:22,Bonneville PH 1-North Bonneville No 2 230kV line,230.0,L, ,0.83,44546,Plan,,,,206953,2018,,,,,Maintenance,BPA,LGV,BPAT,,
07/24/2018 00:31,07/24/2018 00:31,Benton-Othello No 1 115kV line,115.0,L, ,37.0,0,Auto,,,,206954,2018,,,,,Agricultural,Foreign,TRI,AVA,,
07/24/2018 00:31,07/24/2018 00:31,Benton-South Othello section of Benton-Othello No 1 115kV line,115.0,S,G,34.2,0,Auto,,,,206954,2018,,,,,Agricultural,Foreign,TRI,AVA,,
07/24/2018 00:31,07/24/2018 00:31,South Othello-Othello AVA section of Benton-Othello No 1 115kV line,115.0,S,G,2.8,0,Auto,,,,206954,2018,,,,,Agricultural,Foreign,TRI,AVA,,
07/24/2018 00:36,07/24/2018 00:36,Vantage-Schultz No 1 500kV line,500.0,L, ,34.65,0,Auto,,,,206955,2018,,,,,Unknown,BPA,WEN,BPAT,,
07/24/2018 07:03,07/26/2018 14:47,Snohomish-Bothell No 1 230kV line,230.0,L, ,7.64,3344,Plan,,,,206957,2018,,,,,Maintenance,BPA,SNO,BPAT,,
07/24/2018 07:51,07/25/2018 14:12,Carlton-McMinnville No 1 115kV line,115.0,L,G,5.35,1821,Plan,,,,206961,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/24/2018 07:51,07/25/2018 14:12,Windishar-McMinnville section of Carlton-McMinnville No 1 115kV line,115.0,S, ,1.48,1821,Plan,,,,206961,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/24/2018 07:51,07/25/2018 14:12,Forest Grove-McMinnville No 1 115kV line,115.0,L,G,23.72,1821,Plan,,,,206962,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/24/2018 07:51,07/25/2018 14:12,Walnut City-McMinnville section of Forest Grove-McMinnville No 1 115kV line,115.0,S, ,2.18,1821,Plan,,,,206962,2018,,,,,Maintenance,BPA,SAL,BPAT,,
07/24/2018 07:52,07/26/2018 16:03,Lookout Point PH-Lookout Point No 1 115kV line,115.0,L, ,0.21,3371,Plan,,,,206963,2018,,,,,Maintenance,BPA,EUG,BPAT,,
07/24/2018 07:52,07/25/2018 14:19,McMinnville-PGE Dayton No 1 115kV line,115.0,L, ,4.5,1827,Plan,,,,206964,2018,,,,,Maintenance,BPA,SAL,PGE,,
07/24/2018 08:02,07/24/2018 09:56,Ahsahka-Orofino section of Dworshak PH-Orofino No 1 115kV line,115.0,S, ,3.62,114,Plan,,,,206965,2018,,,,,Maintenance,Foreign,SPK,AVA,,
07/24/2018 08:02,07/24/2018 09:56,Dworshak PH-Orofino No 1 115kV line,115.0,L,G,4.45,114,Plan,,,,206965,2018,,,,,Maintenance,Foreign,TRI SPK,AVA,,
07/24/2018 08:08,07/24/2018 11:12,Albeni Falls-Sand Creek No 1 115kV line,115.0,L,G,29.67,184,Plan,,,,206966,2018,,,,,Maintenance,BPA,SPK,BPAT,,
