Name,Out Datetime,In Datetime,Voltage (kV),Duration (minutes),Outage Type,Cause,year,outage_year,threshold
Cooks Hill tap to Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
Cooks Hill-Fords Prairie section of Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
Fords Prairie-North Port section of Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
North Port tap to Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
North Port-Zimmerman section of Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
Zimmerman tap to Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
Zimmerman-Centralia section of Chehalis-Centralia No 2 69kV line,2018-10-19 14:50:00,2018-10-19 15:44:00,69.0,54,Auto,Other,2018,{2018},49487.0
Broadview-Garrison No 1 500kV line,2018-10-21 12:40:00,2018-10-21 15:06:00,500.0,146,Auto,Other,2018,{2018},49487.0
Lower Monumental PH-Lower Monumental No 1 500kV line,2018-10-23 13:22:00,2018-10-23 13:48:00,500.0,26,Auto,Other,2018,{2018},49487.0
Ross-St Johns No 1 230kV line,2018-10-23 18:56:00,2018-10-25 13:12:00,230.0,2536,Auto,Other,2018,{2018},49487.0
Vantage Substation 230/500kV Tie No 2 230kV line,2018-10-25 10:48:00,2018-10-25 20:57:00,230.0,609,Auto,Other,2018,{2018},49487.0
Vantage Substation 500/230kV Tie No 1 230kV line,2018-10-25 10:48:00,2018-10-25 20:57:00,230.0,609,Auto,Other,2018,{2018},49487.0
Vantage-Hanford No 1 500kV line,2018-10-25 10:48:00,2018-10-25 15:18:00,500.0,270,Auto,Other,2018,{2018},49487.0
Vantage-Schultz No 1 500kV line,2018-10-25 10:48:00,2018-10-25 15:18:00,500.0,270,Auto,Other,2018,{2018},49487.0
Vantage Substation 230/500kV Tie No 2 230kV line,2018-10-25 20:57:00,2018-10-25 20:58:00,230.0,1,Auto,Other,2018,{2018},49487.0
Coyote Springs-PGE No 1 500kV line,2018-10-27 08:57:00,2018-10-28 20:11:00,500.0,2114,Auto,Other,2018,{2018},49487.0
Bell-Boundary No 1 230kV line,2018-10-29 06:38:00,2018-10-29 06:44:00,230.0,6,Auto,Other,2018,{2018},49487.0
Sacheen-Boundary section of Bell-Boundary No 1 230kV line,2018-10-29 06:38:00,2018-10-29 06:44:00,230.0,6,Auto,Other,2018,{2018},49487.0
Columbia Falls-Kalispell No 1 115kV line,2018-10-31 12:50:00,2018-10-31 12:59:00,115.0,9,Auto,Other,2018,{2018},49487.0
Columbia Falls-Stillwater section of Columbia Falls-Trego No 1 115kV line,2018-10-31 12:50:00,2018-10-31 12:58:00,115.0,8,Auto,Other,2018,{2018},49487.0
Columbia Falls-Trego No 1 115kV line,2018-10-31 12:50:00,2018-10-31 12:58:00,115.0,8,Auto,Other,2018,{2018},49487.0
Stillwater tap to Columbia Falls-Trego No 1 115kV line,2018-10-31 12:50:00,2018-10-31 12:58:00,115.0,8,Auto,Other,2018,{2018},49487.0
Stillwater-Trego section of Columbia Falls-Trego No 1 115kV line,2018-10-31 12:50:00,2018-10-31 12:58:00,115.0,8,Auto,Other,2018,{2018},49487.0
Broadview-Garrison No 1 500kV line,2018-11-02 03:39:00,2018-11-02 07:54:00,500.0,255,Auto,Foreign Trouble,2018,{2018},49487.0
The Dalles PH-Big Eddy No 5 230kV line,2018-11-02 17:03:00,2018-11-02 17:24:00,230.0,21,Auto,Other,2018,{2018},49487.0
McNary PH-McNary 3&4 No 3 230kV line,2018-11-08 07:52:00,2018-11-08 08:10:00,230.0,18,Auto,Other,2018,{2018},49487.0
McNary PH-McNary 3&4 No 4 230kV line,2018-11-08 07:52:00,2018-11-08 08:10:00,230.0,18,Auto,Other,2018,{2018},49487.0
Malin-Round Mountain No 1 500kV line,2018-11-08 18:30:00,2018-11-09 18:35:00,500.0,1445,Auto,Other,2018,{2018},49487.0
Malin-Round Mountain No 2 500kV line,2018-11-08 18:30:00,2018-11-09 12:53:00,500.0,1103,Auto,Other,2018,{2018},49487.0
Paul-Centralia Thermal PH No 1 500kV line,2018-11-09 03:16:00,2018-11-09 10:25:00,500.0,429,Auto,Other,2018,{2018},49487.0
Clymer-Moxee section of Ellensburg-Moxee No 1 115kV line,2018-11-15 06:24:00,2018-11-15 15:52:00,115.0,568,Auto,Other,2018,{2018},49487.0
Ellensburg-Moxee No 1 115kV line,2018-11-15 06:24:00,2018-11-15 15:52:00,115.0,568,Auto,Other,2018,{2018},49487.0
Linden Switchyard-E. E. Clouse 230kV line,2018-11-19 15:01:00,2018-11-19 15:36:00,230.0,35,Auto,Unknown,2018,{2018},49487.0
Chenoweth-Goldendale No 1 115kV line,2018-11-19 15:01:00,2018-11-19 15:36:00,115.0,35,Auto,Other,2018,{2018},49487.0
E. E. Clouse tap to Chenoweth-Goldendale No 1 115kV line,2018-11-19 15:01:00,2018-11-19 15:36:00,115.0,35,Auto,Other,2018,{2018},49487.0
E. E. Clouse-Goldendale section of Chenoweth-Goldendale No 1 115kV line,2018-11-19 15:01:00,2018-11-19 15:36:00,115.0,35,Auto,Other,2018,{2018},49487.0
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,2018-11-22 16:37:00,2018-11-23 00:21:00,500.0,464,Auto,Unknown,2018,{2018},49487.0
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,2018-11-22 16:37:00,2018-11-23 00:21:00,500.0,464,Auto,Unknown,2018,{2018},49487.0
Hemingway-Summer Lake No 1 500kV line,2018-11-22 16:37:00,2018-11-23 00:21:00,500.0,464,Auto,Unknown,2018,{2018},49487.0
Brewster-Okanogan 115kV line,2018-11-22 17:41:00,2018-11-25 12:53:00,115.0,4032,Auto,Unknown,2018,{2018},49487.0
Brewster-Ophir section of Brewster-Okanogan 115kV line,2018-11-22 17:41:00,2018-11-22 20:13:00,115.0,152,Auto,Unknown,2018,{2018},49487.0
Ophir-Okanogan section of Brewster-Okanogan 115kV line,2018-11-22 17:41:00,2018-11-25 12:53:00,115.0,4032,Auto,Unknown,2018,{2018},49487.0
Libby FEC-Troy section of Libby-Bonners Ferry No 1 115kV line,2018-11-23 02:58:00,2018-11-23 09:22:00,115.0,382,Auto,Foreign Trouble,2018,{2018},49487.0
Libby-Bonners Ferry No 1 115kV line,2018-11-23 02:58:00,2018-11-23 09:22:00,115.0,384,Auto,Foreign Trouble,2018,{2018},49487.0
Duckabush-Quilcene section of Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-26 12:45:00,115.0,95,Auto,Tree Blown,2018,{2018},49487.0
Potlatch tap to Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-26 12:45:00,115.0,95,Auto,Tree Blown,2018,{2018},49487.0
Potlatch-Duckabush section of Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-26 12:45:00,115.0,95,Auto,Tree Blown,2018,{2018},49487.0
Quilcene tap to Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-26 12:45:00,115.0,95,Auto,Tree Blown,2018,{2018},49487.0
Quilcene-Fairmount section of Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-27 15:42:00,115.0,1712,Auto,Tree Blown,2018,{2018},49487.0
Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-27 15:42:00,115.0,1712,Auto,Tree Blown,2018,{2018},49487.0
Shelton-Potlatch section of Shelton-Fairmount No 1 115kV line,2018-11-26 11:10:00,2018-11-26 12:45:00,115.0,95,Auto,Tree Blown,2018,{2018},49487.0
Shelton-Fairmount No 2 115kV line,2018-11-26 11:12:00,2018-11-26 11:14:00,115.0,2,Auto,Foreign Trouble,2018,{2018},49487.0
Shelton-t3ba'das section of Shelton-Fairmount No 2 115kV line,2018-11-26 11:12:00,2018-11-26 11:14:00,115.0,2,Auto,Foreign Trouble,2018,{2018},49487.0
t3ba'das tap to Shelton-Fairmount No 2 115kV line,2018-11-26 11:12:00,2018-11-26 11:14:00,115.0,2,Auto,Foreign Trouble,2018,{2018},49487.0
t3ba'das-Fairmount section of Shelton-Fairmount No 2 115kV line,2018-11-26 11:12:00,2018-11-26 11:14:00,115.0,2,Auto,Foreign Trouble,2018,{2018},49487.0
Cannon Beach-Seaside section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-27 10:28:00,115.0,663,Auto,Weather,2018,{2018},49487.0
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:35:00,115.0,10,Auto,Weather,2018,{2018},49487.0
Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:35:00,115.0,10,Auto,Weather,2018,{2018},49487.0
Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:35:00,115.0,10,Auto,Weather,2018,{2018},49487.0
Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:35:00,115.0,10,Auto,Weather,2018,{2018},49487.0
Seaside-Warrenton section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:39:00,115.0,14,Auto,Weather,2018,{2018},49487.0
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:35:00,115.0,10,Auto,Weather,2018,{2018},49487.0
Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-27 10:28:00,115.0,663,Auto,Weather,2018,{2018},49487.0
Warrenton-PACW Astoria section of Tillamook-PACW Astoria No 1 115kV line,2018-11-26 23:25:00,2018-11-26 23:39:00,115.0,14,Auto,Weather,2018,{2018},49487.0
Garibaldi tap to Tillamook-PACW Astoria No 1 115kV line,2018-11-27 01:12:00,2018-11-27 01:14:00,115.0,2,Auto,Other,2018,{2018},49487.0
Garibaldi-Mohler section of Tillamook-PACW Astoria No 1 115kV line,2018-11-27 01:12:00,2018-11-27 01:14:00,115.0,2,Auto,Other,2018,{2018},49487.0
Mohler-Nehalem section of Tillamook-PACW Astoria No 1 115kV line,2018-11-27 01:12:00,2018-11-27 01:14:00,115.0,2,Auto,Other,2018,{2018},49487.0
Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,2018-11-27 01:12:00,2018-11-27 01:14:00,115.0,2,Auto,Other,2018,{2018},49487.0
Tillamook-Garibaldi section of Tillamook-PACW Astoria No 1 115kV line,2018-11-27 01:12:00,2018-11-27 01:14:00,115.0,2,Auto,Other,2018,{2018},49487.0
Tillamook-PACW Astoria No 1 115kV line,2018-11-27 01:12:00,2018-11-27 01:14:00,115.0,2,Auto,Other,2018,{2018},49487.0
Detroit-Santiam No 1 230kV line,2018-11-27 13:38:00,2018-11-27 14:19:00,230.0,41,Auto,Weather,2018,{2018},49487.0
Eugene-Lane No 1 115kV line,2018-11-30 08:54:00,2018-11-30 09:06:00,115.0,12,Auto,Other,2018,{2018},49487.0
B-2057-Belfair section of Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Belfair tap to Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Belfair-Kitsap section of Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Benson tap to Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Benson-B-2057 section of Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Shelton-Benson section of Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
TPWR Potlatch No 1 tap to Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
TPWR Potlatch No 2 tap to Shelton-Kitsap No 2 115kV line,2018-12-11 13:06:00,2018-12-11 13:18:00,115.0,12,Auto,Tree Blown,2018,{2018},49487.0
Diamond Lake tap to Sacheen-Albeni Falls No 1 115kV line,2018-12-11 17:22:00,2018-12-11 18:36:00,115.0,74,Auto,Tree Blown,2018,{2018},49487.0
Diamond Lake-Albeni Falls section of Sacheen-Albeni Falls No 1 115kV line,2018-12-11 17:22:00,2018-12-11 18:36:00,115.0,74,Auto,Tree Blown,2018,{2018},49487.0
Sacheen-Albeni Falls No 1 115kV line,2018-12-11 17:22:00,2018-12-11 18:36:00,115.0,74,Auto,Tree Blown,2018,{2018},49487.0
Sacheen-Diamond Lake section of Sacheen-Albeni Falls No 1 115kV line,2018-12-11 17:22:00,2018-12-11 18:36:00,115.0,74,Auto,Tree Blown,2018,{2018},49487.0
Celilo-Sylmar Pole No 3 1000kV line,2018-12-12 14:13:00,2018-12-12 14:14:00,1000.0,1,Auto,Other,2018,{2018},49487.0
Box Canyon-Cusick section of Box Canyon-Usk 115kV line,2018-12-13 18:48:00,2018-12-13 19:01:00,115.0,13,Auto,Unknown,2018,{2018},49487.0
Box Canyon-Usk 115kV line,2018-12-13 18:48:00,2018-12-13 19:01:00,115.0,13,Auto,Unknown,2018,{2018},49487.0
Port Angeles-Sappho No 1 115kV line,2018-12-14 08:54:00,2018-12-15 04:34:00,115.0,1180,Auto,Weather,2018,{2018},49487.0
Port Angeles-Silverado section of Port Angeles-Sappho No 1 115kV line,2018-12-14 08:54:00,2018-12-15 04:34:00,115.0,1180,Auto,Weather,2018,{2018},49487.0
Silverado tap to Port Angeles-Sappho No 1 115kV line,2018-12-14 08:54:00,2018-12-15 04:34:00,115.0,1180,Auto,Weather,2018,{2018},49487.0
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,2018-12-14 08:54:00,2018-12-15 04:34:00,115.0,1180,Auto,Weather,2018,{2018},49487.0
Glasgow tap to Reedsport-Fairview No 1 115kV line,2018-12-14 10:44:00,2018-12-14 13:06:00,115.0,142,Auto,Tree Blown,2018,{2018},49487.0
Glasgow-Sumner section of Reedsport-Fairview No 1 115kV line,2018-12-14 10:44:00,2018-12-14 13:06:00,115.0,142,Auto,Tree Blown,2018,{2018},49487.0
Hauser-Glasgow section of Reedsport-Fairview No 1 115kV line,2018-12-14 10:44:00,2018-12-14 13:49:00,115.0,185,Auto,Tree Blown,2018,{2018},49487.0
Reedsport-Fairview No 1 115kV line,2018-12-14 10:44:00,2018-12-14 13:49:00,115.0,185,Auto,Tree Blown,2018,{2018},49487.0
Sumner tap to Reedsport-Fairview No 1 115kV line,2018-12-14 10:44:00,2018-12-14 13:06:00,115.0,142,Auto,Tree Blown,2018,{2018},49487.0
Sumner-Fairview section of Reedsport-Fairview No 1 115kV line,2018-12-14 10:44:00,2018-12-14 13:06:00,115.0,142,Auto,Tree Blown,2018,{2018},49487.0
Hills Creek-Lookout Point No 1 115kV line,2018-12-14 10:54:00,2018-12-14 16:04:00,115.0,310,Auto,Tree Blown,2018,{2018},49487.0
Hills Creek-Oakridge section of Hills Creek-Lookout Point No 1 115kV line,2018-12-14 10:54:00,2018-12-14 16:04:00,115.0,310,Auto,Tree Blown,2018,{2018},49487.0
Oakridge tap to Hills Creek-Lookout Point No 1 115kV line,2018-12-14 10:54:00,2018-12-14 16:04:00,115.0,310,Auto,Tree Blown,2018,{2018},49487.0
Oakridge-Lookout Point section of Hills Creek-Lookout Point No 1 115kV line,2018-12-14 10:54:00,2018-12-14 16:04:00,115.0,310,Auto,Tree Blown,2018,{2018},49487.0
Fairmount-Happy Valley section of Fairmount-Port Angeles No 2 230kV line,2018-12-14 12:23:00,2018-12-14 12:58:00,230.0,35,Auto,Weather,2018,{2018},49487.0
Fairmount-Port Angeles No 2 230kV line,2018-12-14 12:23:00,2018-12-16 18:28:00,230.0,3245,Auto,Weather,2018,{2018},49487.0
Happy Valley tap to Fairmount-Port Angeles No 2 230kV line,2018-12-14 12:23:00,2018-12-14 12:58:00,230.0,35,Auto,Weather,2018,{2018},49487.0
Happy Valley-Port Angeles section of Fairmount-Port Angeles No 2 230kV line,2018-12-14 12:23:00,2018-12-16 18:28:00,230.0,3245,Auto,Weather,2018,{2018},49487.0
Fairmount-Happy Valley section of Fairmount-Port Angeles No 2 230kV line,2018-12-14 14:06:00,2018-12-14 23:21:00,230.0,555,Auto,Weather,2018,{2018},49487.0
Fairmount-Port Angeles No 2 230kV line,2018-12-14 14:06:00,2018-12-14 23:21:00,230.0,555,Auto,Weather,2018,{2018},49487.0
Happy Valley tap to Fairmount-Port Angeles No 2 230kV line,2018-12-14 14:06:00,2018-12-14 23:21:00,230.0,555,Auto,Weather,2018,{2018},49487.0
Fairmount-Port Angeles No 1 230kV line,2018-12-14 14:15:00,2018-12-14 21:56:00,230.0,461,Auto,Weather,2018,{2018},49487.0
Paul-Satsop No 1 500kV line,2018-12-14 16:54:00,2018-12-14 17:32:00,500.0,38,Auto,Weather,2018,{2018},49487.0
North Mountain-Snohomish No 1 230kV line,2018-12-16 05:15:00,2018-12-16 17:24:00,230.0,729,Auto,Unknown,2018,{2018},49487.0
St Johns-Keeler No 2 115kV line,2018-12-17 09:07:00,2018-12-18 09:59:00,115.0,1492,Auto,Unknown,2018,{2018},49487.0
Olympia-PSE No 2 115kV line,2018-12-17 22:27:00,2018-12-18 12:29:00,115.0,842,Auto,Unknown,2018,{2018},49487.0
Broadview-Garrison No 1 500kV line,2018-12-18 19:36:00,2018-12-19 08:06:00,500.0,750,Auto,Unknown,2018,{2018},49487.0
Broadview-Garrison No 2 500kV line,2018-12-18 19:36:00,2018-12-19 15:35:00,500.0,1199,Auto,Unknown,2018,{2018},49487.0
Port Angeles-Sappho No 1 115kV line,2018-12-20 07:40:00,2018-12-20 19:52:00,115.0,732,Auto,Weather,2018,{2018},49487.0
Port Angeles-Silverado section of Port Angeles-Sappho No 1 115kV line,2018-12-20 07:40:00,2018-12-20 07:41:00,115.0,1,Auto,Weather,2018,{2018},49487.0
Silverado tap to Port Angeles-Sappho No 1 115kV line,2018-12-20 07:40:00,2018-12-20 07:41:00,115.0,1,Auto,Weather,2018,{2018},49487.0
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,2018-12-20 07:40:00,2018-12-20 19:52:00,115.0,732,Auto,Weather,2018,{2018},49487.0
Beaver tap to Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 10:50:00,115.0,95,Auto,Wind,2018,{2018},49487.0
Beaver-Tillamook section of Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 18:02:00,115.0,527,Auto,Wind,2018,{2018},49487.0
Boyer-Nestucca section of Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 10:50:00,115.0,95,Auto,Wind,2018,{2018},49487.0
Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 18:02:00,115.0,527,Auto,Wind,2018,{2018},49487.0
Hebo tap to Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 10:50:00,115.0,95,Auto,Wind,2018,{2018},49487.0
Hebo-Beaver section of Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 10:50:00,115.0,95,Auto,Wind,2018,{2018},49487.0
Nestucca-Hebo section of Boyer-Tillamook No 1 115kV line,2018-12-20 09:15:00,2018-12-20 10:50:00,115.0,95,Auto,Wind,2018,{2018},49487.0
St Clair-South Tacoma No 1 230kV line,2018-12-20 10:20:00,2018-12-20 17:22:00,230.0,422,Auto,Tree Blown,2018,{2018},49487.0
Bellingham PSE-Whatcom No 1 115kV line,2018-12-20 11:24:00,2018-12-23 23:50:00,115.0,5066,Auto,Unknown,2018,{2018},49487.0
Horse Ranch tap to Monroe-Snohomish No 1&2 230kV line,2018-12-20 11:53:00,2018-12-20 11:59:00,230.0,6,Auto,Wind,2018,{2018},49487.0
Horse Ranch-Snohomish section of Monroe-Snohomish No 1&2 230kV line,2018-12-20 11:53:00,2018-12-20 11:56:00,230.0,3,Auto,Wind,2018,{2018},49487.0
Monroe-Horse Ranch section of Monroe-Snohomish No 1&2 230kV line,2018-12-20 11:53:00,2018-12-20 11:56:00,230.0,3,Auto,Wind,2018,{2018},49487.0
Monroe-Snohomish No 1&2 230kV line,2018-12-20 11:53:00,2018-12-20 11:56:00,230.0,3,Auto,Wind,2018,{2018},49487.0
North Mountain-Snohomish No 1 230kV line,2018-12-20 13:37:00,2018-12-21 10:13:00,230.0,1236,Auto,Wind,2018,{2018},49487.0
Big Eddy-Celilo No 1 500kV line,2018-12-24 06:04:00,2018-12-24 12:11:00,500.0,367,Auto,Other,2018,{2018},49487.0
Celilo-Sylmar Pole No 3 1000kV line,2018-12-24 06:04:00,2018-12-24 12:12:00,1000.0,368,Auto,Other,2018,{2018},49487.0
Hills Creek-Lookout Point No 1 115kV line,2018-12-25 13:52:00,2018-12-25 19:35:00,115.0,343,Auto,Tree Blown,2018,{2018},49487.0
Hills Creek-Oakridge section of Hills Creek-Lookout Point No 1 115kV line,2018-12-25 13:52:00,2018-12-25 15:51:00,115.0,119,Auto,Tree Blown,2018,{2018},49487.0
Oakridge tap to Hills Creek-Lookout Point No 1 115kV line,2018-12-25 13:52:00,2018-12-25 15:51:00,115.0,119,Auto,Tree Blown,2018,{2018},49487.0
Oakridge-Lookout Point section of Hills Creek-Lookout Point No 1 115kV line,2018-12-25 13:52:00,2018-12-25 19:35:00,115.0,343,Auto,Tree Blown,2018,{2018},49487.0
Grizzly-PGE Round Butte No 1 500kV line,2018-12-26 02:14:00,2018-12-26 15:01:00,500.0,767,Auto,Other,2018,{2018},49487.0
Redmond-PGE Round Butte No 1 230kV line,2018-12-27 11:47:00,2018-12-28 07:01:00,230.0,1154,Auto,Weather,2018,{2018},49487.0
Clark-Sara section of Pioneer-Alcoa No 1 115kV line,2019-01-05 22:31:00,2019-01-06 01:18:00,115.0,167,Auto,Tree Blown,2019,{2019},49487.0
Felida-SW48 section of Pioneer-Alcoa No 1 115kV line,2019-01-05 22:31:00,2019-01-06 01:18:00,115.0,167,Auto,Tree Blown,2019,{2019},49487.0
Pioneer-Alcoa No 1 115kV line,2019-01-05 22:31:00,2019-01-06 03:30:00,115.0,299,Auto,Tree Blown,2019,{2019},49487.0
Pioneer-Clark section of Pioneer-Alcoa No 1 115kV line,2019-01-05 22:31:00,2019-01-06 01:18:00,115.0,167,Auto,Tree Blown,2019,{2019},49487.0
Sara-Felida section of Pioneer-Alcoa No 1 115kV line,2019-01-05 22:31:00,2019-01-06 03:30:00,115.0,299,Auto,Tree Blown,2019,{2019},49487.0
SW48-Alcoa section of Pioneer-Alcoa No 1 115kV line,2019-01-05 22:31:00,2019-01-06 01:18:00,115.0,167,Auto,Tree Blown,2019,{2019},49487.0
Hazel Dell-Ross 115kV line,2019-01-05 22:45:00,2019-01-06 00:04:00,115.0,79,Auto,Other,2019,{2019},49487.0
Ross-Alcoa No 2&4 115kV line,2019-01-05 22:45:00,2019-01-06 00:01:00,115.0,76,Auto,Other,2019,{2019},49487.0
Ross-Carborundum No 1 115kV line,2019-01-05 22:45:00,2019-01-05 23:54:00,115.0,69,Auto,Other,2019,{2019},49487.0
Grand Avenue tap to Ross-Vancouver Shipyard No 1 115kV line,2019-01-05 22:45:00,2019-01-06 00:00:00,115.0,75,Auto,Other,2019,{2019},49487.0
Mac Heights tap to Ross-Vancouver Shipyard No 1 115kV line,2019-01-05 22:45:00,2019-01-06 00:00:00,115.0,75,Auto,Other,2019,{2019},49487.0
Mac Heights-Vancouver Shipyard section of Ross-Vancouver Shipyard No 1 115kV line,2019-01-05 22:45:00,2019-01-06 00:00:00,115.0,75,Auto,Other,2019,{2019},49487.0
Ross-Mac Heights section of Ross-Vancouver Shipyard No 1 115kV line,2019-01-05 22:45:00,2019-01-06 00:00:00,115.0,75,Auto,Other,2019,{2019},49487.0
Ross-Vancouver Shipyard No 1 115kV line,2019-01-05 22:45:00,2019-01-06 00:00:00,115.0,75,Auto,Other,2019,{2019},49487.0
Sifton-Ross No 1 115kV line,2019-01-05 22:45:00,2019-01-07 15:45:00,115.0,2460,Auto,Tree Blown,2019,{2019},49487.0
Bonneville PH 1-Alcoa No 1&2 115kV line,2019-01-05 22:45:00,2019-01-07 15:22:00,115.0,2437,Auto,Other,2019,{2019},49487.0
Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,2019-01-05 22:45:00,2019-01-05 23:00:00,115.0,15,Auto,Other,2019,{2019},49487.0
Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,2019-01-05 22:45:00,2019-01-05 23:00:00,115.0,15,Auto,Other,2019,{2019},49487.0
Underwood-Alcoa section of Bonneville PH 1-Alcoa No 1&2 115kV line,2019-01-05 22:45:00,2019-01-07 15:22:00,115.0,2437,Auto,Other,2019,{2019},49487.0
Aberdeen tap to Satsop Park-Cosmopolis No 1 115kV line,2019-01-06 00:44:00,2019-01-06 04:39:00,115.0,235,Auto,Tree Blown,2019,{2019},49487.0
Satsop Park-Aberdeen tap section of Satsop Park-Cosmopolis No 1 115kV line,2019-01-06 00:44:00,2019-01-06 04:39:00,115.0,235,Auto,Tree Blown,2019,{2019},49487.0
